"Name","Latitude","Longitude","Elevation","X","Y","Z"
"NCKU00TWN","22.9967","120.2226","98.6000","-2956868.0219","5075805.0115","2476380.1854"
"NICO00CYP","35.1410","33.3964","190.5000","4359287.6077","2874032.4454","3650671.5889"
"NIST00USA","39.9951","254.7374","1648.8000","-1288072.4782","-4720500.5984","4077583.4745"
"NIUM00NIU","-18.9234","190.0729","90.5000","-5942510.1729","-1055627.3868","-2055335.7455"
"NKAY00LAO","17.7191","105.1532","522.0000","-1588647.3608","5866140.6147","1928799.8695"
"NKLG00GAB","0.3539","9.6721","31.9000","6287355.0113","1071570.8649","39130.7670"
"NLIB00USA","41.7716","268.4251","207.5000","-130929.9194","-4762140.6662","4226718.5005"
"NNOR00AUS","-30.9512","116.1927","235.2000","-2416521.8497","4912595.9577","-3261261.5555"
"NOT100ITA","36.8761","14.9898","126.7000","4934432.7369","1321236.3097","3806405.2923"
"NOVM00RUS","55.0305","82.9095","150.4000","452251.6517","3635793.6549","5203332.4242"
"NRC100CAN","45.4542","284.3762","82.9000","1112762.5966","-4341420.5699","4522898.3584"
"NRIL00RUS","69.3618","88.3598","48.3000","64536.8251","2253766.2803","5946319.4335"
"NRMD00NCL","-21.7717","166.4849","160.8000","-5761813.9356","1384896.4417","-2350953.0687"
"NRMG00XXX","-21.7717","166.4849","160.8000","-5761813.9356","1384896.4417","-2350953.0687"
"NTUS00SGP","1.3458","103.6799","78.9000","-1508004.0109","6195505.0615","148798.0977"
"NVSK00RUS","54.8406","83.2355","124.1000","433595.2965","3655487.0823","5191189.6005"
"NYA100NOR","78.9296","11.8653","84.1000","1202418.2270","252628.9234","6237691.3618"
"NYA200NOR","78.9303","11.8586","81.9000","1202364.2003","252471.4989","6237707.9983"
"NYAL00NOR","78.9296","11.8651","79.4000","1202416.2127","252623.6308","6237691.8768"
"OAFA00ARG","-30.4913","291.3767","727.7000","2005045.4932","-5122398.0054","-3217430.4375"
"OAK100GBR","51.1176","359.0949","140.1000","4011354.8518","-63375.2674","4941770.1966"
"OAK200GBR","51.1176","359.0949","140.1000","4011354.8518","-63375.2674","4941770.1966"
"OBE400DEU","48.0848","11.2779","651.0000","4186285.5765","834820.3797","4723189.2314"
"OHI200ATA","-62.6789","302.0987","33.6000","1559692.9250","-2486492.1042","-5643642.1096"
"OHI300ATA","-62.6789","302.0986","32.7000","1559690.5102","-2486493.6104","-5643642.0957"
"ONS100SWE","57.3953","11.9245","44.9000","3370644.0650","711813.2683","5349751.2666"
"ONSA00SWE","57.3953","11.9255","46.0000","3370634.5460","711871.0036","5349749.6159"
"OP7100FRA","48.8359","2.3350","125.0000","4202698.3662","171367.2495","4778569.2958"
"OPMT00FRA","48.8359","2.3349","123.0000","4202698.4263","171365.2111","4778569.2695"
"ORID00MKD","41.1273","20.7941","773.4000","4497917.1207","1708064.4571","4173091.7851"
"OSN300KOR","37.0827","127.0336","64.9000","-3068310.2484","4066823.4547","3824719.1558"
"OSN400KOR","37.0827","127.0336","64.9000","-3068310.2484","4066823.4547","3824719.1558"
"OUS200NZL","-44.1305","170.5109","26.5000","-4522648.5256","755943.7394","-4418513.3056"
"OWMG00NZL","-43.9757","183.6312","22.0000","-4588122.5771","-291168.1630","-4406148.7872"
"P04300USA","43.8811","255.8143","1491.4000","-1128442.3829","-4464247.5958","4398599.9621"
"P05100USA","45.8066","251.4539","1081.5000","-1416602.7694","-4222476.3406","4550303.2648"
"P05300USA","48.7261","252.2746","815.4000","-1283398.0377","-4015266.9835","4770530.0242"
"P38900USA","43.8120","239.3967","1398.3000","-2346901.5114","-3967866.8647","4393058.5980"
"P77900USA","35.2019","277.1275","880.5000","647385.1762","-5177237.5743","3656205.5197"
"P80200USA","46.5576","259.3766","573.5000","-809961.8686","-4318231.5340","4608089.3894"
"PADO00ITA","45.4111","11.8961","65.1000","4388839.6144","924558.0128","4519542.2993"
"PALM00ATA","-63.2249","295.9489","31.7000","1260627.8439","-2590532.7186","-5671316.2636"
"PARC00CHL","-52.8631","289.1201","22.7000","1263961.3781","-3645963.3180","-5061357.6888"
"PARK00AUS","-31.0012","148.2646","397.8000","-4653798.3553","2878216.8304","-3266015.8697"
"PBR400IND","11.6374","92.7124","-13.8000","-295667.7609","6240876.5744","1278146.5606"
"PDEL00PRT","37.7478","334.3372","111.2000","4551517.9204","-2186857.0182","3883344.3378"
"PENC00HUN","47.7896","19.2815","292.1000","4052267.1072","1417617.2499","4701195.3835"
"PERT00AUS","-30.1980","115.8853","13.1000","-2408665.9982","4963703.5194","-3189365.9879"
"PETS00RUS","53.0233","158.6501","102.6000","-3580771.9285","1399675.6703","5072105.3587"
"PGEN00PHL","6.0649","125.1317","121.5000","-3649939.8152","5187242.5502","669397.3344"
"PICL00CAN","51.4798","269.8380","315.5000","-11252.3996","-3980394.1679","4966967.7810"
"PIE100USA","34.3015","251.8811","2348.1000","-1640323.4975","-5012970.7825","3574146.5777"
"PIMO00PHL","14.6357","121.0777","95.9000","-3186246.1232","5286546.9092","1601134.8342"
"PIN100USA","33.6122","243.5418","1256.6000","-2369052.9733","-4760285.9084","3510713.9742"
"PNGM00PNG","-1.9568","147.3660","116.8000","-5368127.2195","3437550.6530","-216328.1397"
"POAL00BRA","-29.9259","308.8802","77.2000","3472629.9095","-4306718.5264","-3163262.3733"
"POHN00FSM","6.9599","158.2101","91.1000","-5879076.4028","2350259.4125","767737.4654"
"POL200KGZ","42.6798","74.6943","1714.6000","1239643.3603","4529595.5239","4301437.6571"
"POLV00UKR","49.6026","34.5429","178.6000","3411464.5623","2348398.9023","4834263.2045"
"POTS00DEU","52.3793","13.0661","144.9000","3800604.6900","882057.1135","5028679.4704"
"POVE00BRA","-7.2907","296.1037","120.0000","2783820.7667","-5681564.8442","-804030.0500"
"PPPC00PHL","9.7729","118.7402","66.9000","-3022644.2768","5511783.3246","1075507.7636"
"PRDS00CAN","50.8714","245.7065","1248.4000","-1659284.5011","-3676019.6736","4924543.0148"
"PRE300ZAF","-24.2535","28.2241","1414.2000","5126702.9885","2751685.9251","-2603918.4327"
"PRE400ZAF","-24.2535","28.2241","1414.2000","5126702.9885","2751685.9251","-2603918.4327"
"PTAG00PHL","14.5354","121.0408","87.1000","-3184277.3591","5290994.1337","1590397.1570"
"PTBB00DEU","52.2962","10.4597","130.7000","3843982.5234","709647.2747","5023028.6403"
"PTGG00PHL","14.5354","121.0413","85.3000","-3184324.3114","5290967.6412","1590391.1989"
"PTVL00VUT","-16.2506","168.3150","86.8000","-5997986.2586","1240482.6851","-1773364.0209"
"QAQ100GRL","60.7153","313.9522","110.8000","2170906.6911","-2251792.2191","5539892.9738"
"QIKI00CAN","67.5593","295.9663","13.7000","1069079.3198","-2195210.2937","5872506.7140"
"QUI300ECU","0.1396","281.5327","2927.9000","1275171.7438","-6249398.4234","15434.4355"
"QUI400ECU","0.1396","281.5327","2927.9000","1275171.7438","-6249398.4234","15434.4355"
"QUIN00USA","39.9746","239.0556","1106.2000","-2516802.1615","-4197881.4200","4075833.3212"
"RABT00MAR","33.9981","353.1457","90.5000","5255544.4903","-631735.8161","3546273.7300"
"RAEG00PRT","36.9857","334.8736","298.3000","4618266.3969","-2165948.4103","3816128.2478"
"RAMO00ISR","30.5977","34.7631","893.5000","4514099.1080","3133075.5559","3227595.0203"
"RBAY00ZAF","-27.2044","32.0784","32.2000","4809881.2354","3014705.2931","-2898381.8393"
"RDSD00DOM","18.4614","290.0887","-8.8000","2078683.6846","-5683744.9752","2006888.8336"
"REDU00BEL","50.0015","5.1449","370.3000","4091190.8253","368360.0908","4862901.2147"
"RESO00CAN","74.6908","265.1067","35.4000","-144096.5128","-1683114.2246","6129744.9933"
"REUN00REU","-20.7918","55.5717","1558.8000","3372633.9012","4920396.4432","-2249867.4382"
"REYK00ISL","64.1388","338.0445","93.5000","2587347.6722","-1043019.5002","5716481.4605"
"RGDG00ARG","-52.2142","292.2485","32.8000","1482750.0269","-3624599.6093","-5017439.9822"
"RIGA00LVA","56.9486","24.0588","35.2000","3183882.8467","1421471.4615","5322781.6742"
"RIO200ARG","-52.2145","292.2489","32.5000","1482764.3608","-3624559.4320","-5017464.5976"
"RIOP00ECU","-0.3494","281.3489","2793.4000","1255094.0968","-6253358.2750","-38633.4858"
"ROAG00ESP","36.4634","353.7937","83.7000","5105511.3005","-555202.0257","3769666.3523"
"ROCK00USA","34.2357","241.3236","553.8000","-2533005.8355","-4631148.8572","3568093.9084"
"ROTH00ATA","-66.4286","291.8743","40.6000","952948.3440","-2373615.3822","-5823224.5361"
"SABY00BES","17.6459","296.7794","-3.3000","2739342.9929","-5427821.6895","1921070.0999"
"SALU00BRA","-1.4066","315.7875","19.4000","4570218.0042","-4446278.8762","-155513.5619"
"SAMO00WSM","-12.1508","188.2616","77.3000","-6171457.4943","-896092.6845","-1333713.2134"
"SANT00CHL","-32.8497","289.3314","723.5000","1775506.4108","-5061144.4323","-3439976.0742"
